,id,pred1,pred2,label,agree,kt,cos_sim
0,0,0,0,False,True,0.9999999999999999,1.0
1,1,0,0,False,True,0.9999999999999999,1.0
2,2,0,0,False,True,0.9999999999999999,0.9999999999999999
3,3,0,0,True,True,0.33333333333333337,0.0
4,4,0,0,False,True,0.8666666666666666,0.992165074164342
5,5,0,0,False,True,0.9999999999999999,0.9199035424828669
6,6,0,0,False,True,0.9999999999999999,1.0
7,7,0,0,False,True,0.9999999999999999,0.9522235210297849
8,8,0,0,False,True,0.9999999999999999,1.0000000000000002
9,9,0,0,False,True,0.9999999999999999,0.9999999999999998
